TOTAL_REVENUE,NUMBER_OF_UNITS_SOLD,NUMBER_OF_SALES,MONTH_ID,MONTH_NAME,DAY_NAME,TIME_BUCKET,SPEND_BENDS,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,STORE_LOCATION
18,6,4,202303,Mar,Mon,afternoon,LOW,Tea,Brewed Green tea,Serenity Green Tea Lg,Astoria
18,6,3,202303,Mar,Mon,afternoon,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Lower Manhattan
16.25,5,5,202303,Mar,Mon,afternoon,LOW,Bakery,Scone,Ginger Scone,Hell's Kitchen
27,9,5,202303,Mar,Mon,afternoon,MED,Coffee,Barista Espresso,Espresso shot,Lower Manhattan
30,12,7,202303,Mar,Mon,afternoon,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
38.25,9,5,202303,Mar,Mon,afternoon,MED,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
36,9,8,202303,Mar,Mon,afternoon,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Astoria
45,12,10,202303,Mar,Mon,afternoon,HIGH,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
33.75,9,4,202303,Mar,Mon,afternoon,MED,Coffee,Barista Espresso,Latte,Lower Manhattan
8.8,4,3,202303,Mar,Mon,afternoon,LOW,Coffee,Gourmet brewed coffee,Ethiopia Sm,Hell's Kitchen
24,8,6,202303,Mar,Mon,afternoon,MED,Coffee,Barista Espresso,Espresso shot,Hell's Kitchen
18.75,5,4,202303,Mar,Mon,afternoon,LOW,Coffee,Barista Espresso,Cappuccino,Astoria
6,3,2,202303,Mar,Mon,afternoon,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Lower Manhattan
24.5,7,5,202303,Mar,Mon,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
11.25,3,3,202303,Mar,Mon,afternoon,LOW,Bakery,Pastry,Chocolate Croissant,Hell's Kitchen
15,6,5,202303,Mar,Mon,afternoon,LOW,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
54,12,7,202303,Mar,Mon,afternoon,HIGH,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Lower Manhattan
30,8,4,202303,Mar,Mon,afternoon,MED,Coffee,Barista Espresso,Latte,Hell's Kitchen
11.25,3,2,202303,Mar,Mon,afternoon,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Hell's Kitchen
22.5,6,4,202303,Mar,Mon,afternoon,MED,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
26.1,9,5,202303,Mar,Mon,afternoon,MED,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
17.5,7,5,202303,Mar,Mon,afternoon,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Lower Manhattan
22.5,5,5,202303,Mar,Mon,afternoon,MED,Bakery,Scone,Scottish Cream Scone ,Lower Manhattan
15,5,3,202303,Mar,Mon,afternoon,LOW,Coffee,Gourmet brewed coffee,Ethiopia Rg,Lower Manhattan
5,2,2,202303,Mar,Mon,afternoon,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Lower Manhattan
22.5,9,6,202303,Mar,Mon,afternoon,MED,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Hell's Kitchen
27.5,11,6,202303,Mar,Mon,afternoon,MED,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
45,10,7,202303,Mar,Mon,afternoon,HIGH,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Astoria
15,6,4,202303,Mar,Mon,afternoon,LOW,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
17,4,3,202303,Mar,Mon,afternoon,LOW,Coffee,Barista Espresso,Cappuccino Lg,Lower Manhattan
15,5,3,202303,Mar,Mon,afternoon,LOW,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
12,4,2,202303,Mar,Mon,afternoon,LOW,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
9.8,4,3,202303,Mar,Mon,afternoon,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Astoria
7.5,3,2,202303,Mar,Mon,afternoon,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
24,8,5,202303,Mar,Mon,afternoon,MED,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Astoria
15.5,5,3,202303,Mar,Mon,afternoon,LOW,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Lower Manhattan
6.5,2,2,202303,Mar,Mon,afternoon,LOW,Bakery,Scone,Cranberry Scone,Hell's Kitchen
18.75,5,4,202303,Mar,Mon,afternoon,LOW,Coffee,Barista Espresso,Latte,Astoria
3.5,1,1,202303,Mar,Mon,afternoon,LOW,Bakery,Biscotti,Ginger Biscotti,Hell's Kitchen
24,8,4,202303,Mar,Mon,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Rg,Lower Manhattan
80.5,23,12,202303,Mar,Mon,afternoon,Very high,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Lower Manhattan
21,6,4,202303,Mar,Mon,afternoon,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Hell's Kitchen
61.75,13,9,202303,Mar,Mon,afternoon,Very high,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Hell's Kitchen
12,6,4,202303,Mar,Mon,afternoon,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
32,8,4,202303,Mar,Mon,afternoon,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Lower Manhattan
6,2,2,202303,Mar,Mon,afternoon,LOW,Bakery,Scone,Oatmeal Scone,Lower Manhattan
9,3,2,202303,Mar,Mon,afternoon,LOW,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
15,5,4,202303,Mar,Mon,afternoon,LOW,Tea,Brewed herbal tea,Peppermint Lg,Astoria
17.5,7,5,202303,Mar,Mon,afternoon,LOW,Tea,Brewed herbal tea,Peppermint Rg,Astoria
3,1,1,202303,Mar,Mon,afternoon,LOW,Tea,Brewed Black tea,Earl Grey Lg,Hell's Kitchen
36,8,5,202303,Mar,Mon,afternoon,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
4.4,2,2,202303,Mar,Mon,afternoon,LOW,Coffee,Organic brewed coffee,Brazilian Sm,Lower Manhattan
17.5,7,3,202303,Mar,Mon,afternoon,LOW,Tea,Brewed herbal tea,Peppermint Rg,Lower Manhattan
15,4,4,202303,Mar,Mon,afternoon,LOW,Bakery,Pastry,Chocolate Croissant,Lower Manhattan
7.5,2,1,202303,Mar,Mon,afternoon,LOW,Coffee,Barista Espresso,Cappuccino,Lower Manhattan
21,7,6,202303,Mar,Mon,afternoon,MED,Tea,Brewed Black tea,Earl Grey Lg,Astoria
18.75,5,3,202303,Mar,Mon,afternoon,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Lower Manhattan
15,5,4,202303,Mar,Mon,afternoon,LOW,Tea,Brewed Black tea,English Breakfast Lg,Astoria
15,6,4,202303,Mar,Mon,afternoon,LOW,Tea,Brewed Black tea,English Breakfast Rg,Astoria
21,7,5,202303,Mar,Mon,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
9.75,3,3,202303,Mar,Mon,afternoon,LOW,Bakery,Biscotti,Hazelnut Biscotti,Lower Manhattan
10.5,3,3,202303,Mar,Mon,afternoon,LOW,Bakery,Pastry,Croissant,Astoria
51,12,6,202303,Mar,Mon,afternoon,HIGH,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
24.5,7,5,202303,Mar,Mon,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Lg,Lower Manhattan
20,8,5,202303,Mar,Mon,afternoon,LOW,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
18,4,4,202303,Mar,Mon,afternoon,LOW,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
12.4,4,3,202303,Mar,Mon,afternoon,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Astoria
15,6,4,202303,Mar,Mon,afternoon,LOW,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
7.65,3,2,202303,Mar,Mon,afternoon,LOW,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
17.5,7,5,202303,Mar,Mon,evening,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
37.2,12,8,202303,Mar,Mon,evening,MED,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Hell's Kitchen
11.25,3,3,202303,Mar,Mon,evening,LOW,Bakery,Pastry,Chocolate Croissant,Hell's Kitchen
32.5,13,8,202303,Mar,Mon,evening,MED,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
30,8,5,202303,Mar,Mon,evening,MED,Coffee,Barista Espresso,Cappuccino,Hell's Kitchen
21,7,5,202303,Mar,Mon,evening,MED,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
20,5,3,202303,Mar,Mon,evening,LOW,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Lower Manhattan
9.75,3,3,202303,Mar,Mon,evening,LOW,Bakery,Biscotti,Hazelnut Biscotti,Lower Manhattan
30,12,8,202303,Mar,Mon,evening,MED,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
13,4,4,202303,Mar,Mon,evening,LOW,Bakery,Scone,Ginger Scone,Hell's Kitchen
20,8,6,202303,Mar,Mon,evening,LOW,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Astoria
33,11,5,202303,Mar,Mon,evening,MED,Tea,Brewed Black tea,Earl Grey Lg,Lower Manhattan
4,2,2,202303,Mar,Mon,evening,LOW,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Lower Manhattan
12.4,4,2,202303,Mar,Mon,evening,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
22.5,6,3,202303,Mar,Mon,evening,MED,Coffee,Barista Espresso,Latte,Lower Manhattan
8,4,2,202303,Mar,Mon,evening,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
9.3,3,2,202303,Mar,Mon,evening,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Lower Manhattan
21,7,4,202303,Mar,Mon,evening,MED,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Astoria
9,3,3,202303,Mar,Mon,evening,LOW,Bakery,Scone,Oatmeal Scone,Astoria
24.5,7,5,202303,Mar,Mon,evening,MED,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
27,9,6,202303,Mar,Mon,evening,MED,Coffee,Organic brewed coffee,Brazilian Rg,Lower Manhattan
3.5,1,1,202303,Mar,Mon,evening,LOW,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Lower Manhattan
25,10,5,202303,Mar,Mon,evening,MED,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Lower Manhattan
9,3,2,202303,Mar,Mon,evening,LOW,Coffee,Gourmet brewed coffee,Ethiopia Rg,Lower Manhattan
12,4,3,202303,Mar,Mon,evening,LOW,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Hell's Kitchen
33.25,7,4,202303,Mar,Mon,evening,MED,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Astoria
18,6,4,202303,Mar,Mon,evening,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Astoria
15,4,3,202303,Mar,Mon,evening,LOW,Coffee,Barista Espresso,Latte,Hell's Kitchen
12,4,3,202303,Mar,Mon,evening,LOW,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
11.25,3,3,202303,Mar,Mon,evening,LOW,Bakery,Scone,Jumbo Savory Scone,Astoria
45,12,8,202303,Mar,Mon,evening,HIGH,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
8.5,2,2,202303,Mar,Mon,evening,LOW,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
3,1,1,202303,Mar,Mon,evening,LOW,Bakery,Scone,Oatmeal Scone,Hell's Kitchen
10,4,2,202303,Mar,Mon,evening,LOW,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
20,8,6,202303,Mar,Mon,evening,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Astoria
10,4,3,202303,Mar,Mon,evening,LOW,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
38.5,11,6,202303,Mar,Mon,evening,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Astoria
26.25,7,7,202303,Mar,Mon,evening,MED,Bakery,Pastry,Almond Croissant,Astoria
9,3,3,202303,Mar,Mon,evening,LOW,Tea,Brewed Black tea,English Breakfast Lg,Lower Manhattan
31.5,7,5,202303,Mar,Mon,evening,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Lower Manhattan
6,2,2,202303,Mar,Mon,evening,LOW,Bakery,Scone,Oatmeal Scone,Lower Manhattan
20,8,6,202303,Mar,Mon,evening,LOW,Tea,Brewed herbal tea,Peppermint Rg,Astoria
21,6,4,202303,Mar,Mon,evening,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Hell's Kitchen
36,9,5,202303,Mar,Mon,evening,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Hell's Kitchen
17.1,6,4,202303,Mar,Mon,evening,LOW,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
17.6,8,6,202303,Mar,Mon,evening,LOW,Coffee,Organic brewed coffee,Brazilian Sm,Astoria
15,4,4,202303,Mar,Mon,evening,LOW,Bakery,Pastry,Chocolate Croissant,Astoria
33,11,6,202303,Mar,Mon,evening,MED,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Lower Manhattan
3.75,1,1,202303,Mar,Mon,evening,LOW,Bakery,Pastry,Almond Croissant,Lower Manhattan
28,14,9,202303,Mar,Mon,evening,MED,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
21,7,5,202303,Mar,Mon,evening,MED,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Hell's Kitchen
14,4,4,202303,Mar,Mon,evening,LOW,Bakery,Biscotti,Ginger Biscotti,Hell's Kitchen
34,8,5,202303,Mar,Mon,evening,MED,Coffee,Barista Espresso,Cappuccino Lg,Lower Manhattan
12.5,5,3,202303,Mar,Mon,evening,LOW,Tea,Brewed Black tea,English Breakfast Rg,Astoria
16.25,5,5,202303,Mar,Mon,evening,LOW,Bakery,Scone,Cranberry Scone,Lower Manhattan
21,7,4,202303,Mar,Mon,evening,MED,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
9.8,4,2,202303,Mar,Mon,evening,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Hell's Kitchen
8.5,2,1,202303,Mar,Mon,evening,LOW,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
17.5,7,5,202303,Mar,Mon,evening,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
27,9,5,202303,Mar,Mon,evening,MED,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Lower Manhattan
17.6,8,5,202303,Mar,Mon,evening,LOW,Coffee,Organic brewed coffee,Brazilian Sm,Lower Manhattan
12,4,2,202303,Mar,Mon,evening,LOW,Tea,Brewed Black tea,Earl Grey Lg,Astoria
12.5,5,3,202303,Mar,Mon,evening,LOW,Tea,Brewed Black tea,Earl Grey Rg,Lower Manhattan
15,6,3,202303,Mar,Mon,evening,LOW,Tea,Brewed herbal tea,Lemon Grass Rg,Lower Manhattan
33.75,9,4,202303,Mar,Mon,evening,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Lower Manhattan
3.5,1,1,202303,Mar,Mon,evening,LOW,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
49.5,11,8,202303,Mar,Mon,evening,HIGH,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Astoria
27.9,9,5,202303,Mar,Mon,evening,MED,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Lower Manhattan
24,8,5,202303,Mar,Mon,evening,MED,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
10.5,3,3,202303,Mar,Mon,evening,LOW,Bakery,Biscotti,Chocolate Chip Biscotti,Lower Manhattan
3.75,1,1,202303,Mar,Mon,evening,LOW,Coffee,Barista Espresso,Cappuccino,Lower Manhattan
22.5,6,3,202303,Mar,Mon,evening,MED,Coffee,Barista Espresso,Cappuccino,Astoria
35,14,8,202303,Mar,Mon,evening,MED,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Lower Manhattan
14,4,3,202303,Mar,Mon,evening,LOW,Coffee,Gourmet brewed coffee,Ethiopia Lg,Hell's Kitchen
22,11,6,202303,Mar,Mon,evening,MED,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Hell's Kitchen
25,10,6,202303,Mar,Mon,evening,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
11,5,3,202303,Mar,Mon,evening,LOW,Coffee,Gourmet brewed coffee,Ethiopia Sm,Lower Manhattan
24,8,5,202303,Mar,Mon,evening,MED,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Astoria
6,2,1,202303,Mar,Mon,evening,LOW,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
25,10,5,202303,Mar,Mon,evening,MED,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
8.5,2,2,202303,Mar,Mon,evening,LOW,Coffee,Barista Espresso,Latte Rg,Hell's Kitchen
14,4,4,202303,Mar,Mon,evening,LOW,Bakery,Biscotti,Ginger Biscotti,Astoria
3.1,1,1,202303,Mar,Mon,evening,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Astoria
15,5,2,202303,Mar,Mon,evening,LOW,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
15,6,5,202303,Mar,Mon,evening,LOW,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
9,3,3,202303,Mar,Mon,evening,LOW,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
9,3,2,202303,Mar,Mon,evening,LOW,Tea,Brewed herbal tea,Peppermint Lg,Lower Manhattan
21,7,4,202303,Mar,Mon,evening,MED,Tea,Brewed Green tea,Serenity Green Tea Lg,Hell's Kitchen
24.2,11,7,202303,Mar,Mon,evening,MED,Coffee,Gourmet brewed coffee,Ethiopia Sm,Astoria
30,10,5,202303,Mar,Mon,evening,MED,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
15,5,4,202303,Mar,Mon,evening,LOW,Coffee,Gourmet brewed coffee,Ethiopia Rg,Hell's Kitchen
21.7,7,5,202303,Mar,Mon,evening,MED,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Astoria
19,4,2,202303,Mar,Mon,evening,LOW,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Hell's Kitchen
12,4,3,202303,Mar,Mon,evening,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Hell's Kitchen
12.5,5,3,202303,Mar,Mon,evening,LOW,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
12,4,3,202303,Mar,Mon,evening,LOW,Coffee,Barista Espresso,Espresso shot,Astoria
7.5,3,3,202303,Mar,Mon,evening,LOW,Tea,Brewed Black tea,Earl Grey Rg,Astoria
10.5,3,3,202303,Mar,Mon,evening,LOW,Bakery,Pastry,Croissant,Astoria
21,7,7,202303,Mar,Mon,evening,MED,Tea,Brewed Black tea,English Breakfast Lg,Astoria
12.75,5,4,202303,Mar,Mon,evening,LOW,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Astoria
31.5,9,6,202303,Mar,Mon,evening,MED,Coffee,Organic brewed coffee,Brazilian Lg,Astoria
3.75,1,1,202303,Mar,Mon,evening,LOW,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
18,4,4,202303,Mar,Mon,evening,LOW,Bakery,Scone,Scottish Cream Scone ,Astoria
7,2,1,202303,Mar,Mon,evening,LOW,Coffee,Gourmet brewed coffee,Ethiopia Lg,Astoria
22.5,5,3,202303,Mar,Mon,evening,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
28,7,5,202303,Mar,Mon,evening,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Astoria
71.25,15,10,202303,Mar,Tue,morning,Very high,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Lower Manhattan
24,8,6,202303,Mar,Tue,morning,MED,Tea,Brewed Black tea,English Breakfast Lg,Lower Manhattan
15.2,2,2,202303,Mar,Tue,morning,LOW,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Lower Manhattan
36,12,9,202303,Mar,Tue,morning,MED,Tea,Brewed herbal tea,Peppermint Lg,Lower Manhattan
26.4,12,8,202303,Mar,Tue,morning,MED,Coffee,Gourmet brewed coffee,Ethiopia Sm,Lower Manhattan
30,15,10,202303,Mar,Tue,morning,MED,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Astoria
15.4,7,5,202303,Mar,Tue,morning,LOW,Coffee,Gourmet brewed coffee,Ethiopia Sm,Astoria
27,9,6,202303,Mar,Tue,morning,MED,Tea,Brewed Green tea,Serenity Green Tea Lg,Lower Manhattan
12,4,4,202303,Mar,Tue,morning,LOW,Bakery,Scone,Oatmeal Scone,Lower Manhattan
40,16,10,202303,Mar,Tue,morning,MED,Tea,Brewed Black tea,Earl Grey Rg,Astoria
28,8,6,202303,Mar,Tue,morning,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Astoria
80.75,19,13,202303,Mar,Tue,morning,Very high,Coffee,Barista Espresso,Cappuccino Lg,Astoria
28,8,8,202303,Mar,Tue,morning,MED,Bakery,Biscotti,Chocolate Chip Biscotti,Astoria
32.5,13,9,202303,Mar,Tue,morning,MED,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
33.75,9,7,202303,Mar,Tue,morning,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
11.25,3,3,202303,Mar,Tue,morning,LOW,Bakery,Pastry,Almond Croissant,Astoria
45.9,18,9,202303,Mar,Tue,morning,HIGH,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
35.4,12,9,202303,Mar,Tue,morning,MED,Bakery,Scone,Ginger Scone,Lower Manhattan
56.25,15,15,202303,Mar,Tue,morning,HIGH,Bakery,Pastry,Chocolate Croissant,Lower Manhattan
41.25,11,7,202303,Mar,Tue,morning,HIGH,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
42,14,11,202303,Mar,Tue,morning,HIGH,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
35,14,11,202303,Mar,Tue,morning,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Astoria
76.5,18,11,202303,Mar,Tue,morning,Very high,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
10.4,13,10,202303,Mar,Tue,morning,LOW,Flavours,Regular syrup,Carmel syrup,Lower Manhattan
52.5,14,14,202303,Mar,Tue,morning,HIGH,Bakery,Pastry,Chocolate Croissant,Astoria
30,12,9,202303,Mar,Tue,morning,MED,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
60,20,12,202303,Mar,Tue,morning,HIGH,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Astoria
10,4,3,202303,Mar,Tue,morning,LOW,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
31.85,13,7,202303,Mar,Tue,morning,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Astoria
52.7,17,11,202303,Mar,Tue,morning,HIGH,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Astoria
55,22,13,202303,Mar,Tue,morning,HIGH,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
29.25,9,9,202303,Mar,Tue,morning,MED,Bakery,Scone,Cranberry Scone,Lower Manhattan
72,18,13,202303,Mar,Tue,morning,Very high,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Lower Manhattan
76.5,18,12,202303,Mar,Tue,morning,Very high,Coffee,Barista Espresso,Cappuccino Lg,Lower Manhattan
42,2,2,202303,Mar,Tue,morning,HIGH,Coffee beans,Gourmet Beans,Ethiopia,Lower Manhattan
51,17,10,202303,Mar,Tue,morning,HIGH,Tea,Brewed Black tea,Earl Grey Lg,Lower Manhattan
29.4,12,7,202303,Mar,Tue,morning,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Lower Manhattan
107,4,4,202303,Mar,Tue,morning,Very high,Coffee beans,Organic Beans,Organic Decaf Blend,Lower Manhattan
30,12,8,202303,Mar,Tue,morning,MED,Tea,Brewed Black tea,Earl Grey Rg,Lower Manhattan
52.5,21,11,202303,Mar,Tue,morning,HIGH,Tea,Brewed Green tea,Serenity Green Tea Rg,Lower Manhattan
35,14,9,202303,Mar,Tue,morning,MED,Tea,Brewed herbal tea,Lemon Grass Rg,Lower Manhattan
57,19,13,202303,Mar,Tue,morning,HIGH,Coffee,Organic brewed coffee,Brazilian Rg,Lower Manhattan
31,10,6,202303,Mar,Tue,morning,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Lower Manhattan
93.5,22,15,202303,Mar,Tue,morning,Very high,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
35,14,10,202303,Mar,Tue,morning,MED,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
29.25,9,9,202303,Mar,Tue,morning,MED,Bakery,Scone,Ginger Scone,Hell's Kitchen
33,11,8,202303,Mar,Tue,morning,MED,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
58.5,13,13,202303,Mar,Tue,morning,HIGH,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
48,16,11,202303,Mar,Tue,morning,HIGH,Tea,Brewed Black tea,English Breakfast Lg,Astoria
63,21,15,202303,Mar,Tue,morning,Very high,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
15.2,19,14,202303,Mar,Tue,morning,LOW,Flavours,Regular syrup,Chocolate syrup,Hell's Kitchen
32.5,10,10,202303,Mar,Tue,morning,MED,Bakery,Biscotti,Hazelnut Biscotti,Hell's Kitchen
85,20,12,202303,Mar,Tue,morning,Very high,Coffee,Barista Espresso,Latte Rg,Hell's Kitchen
36,18,10,202303,Mar,Tue,morning,MED,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Lower Manhattan
32.5,13,9,202303,Mar,Tue,morning,MED,Tea,Brewed Black tea,English Breakfast Rg,Astoria
16,8,7,202303,Mar,Tue,morning,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Lower Manhattan
12,15,11,202303,Mar,Tue,morning,LOW,Flavours,Regular syrup,Carmel syrup,Hell's Kitchen
56.25,15,10,202303,Mar,Tue,morning,HIGH,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Lower Manhattan
21,6,6,202303,Mar,Tue,morning,MED,Bakery,Pastry,Croissant,Lower Manhattan
9.3,3,3,202303,Mar,Tue,morning,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Astoria
38.25,15,9,202303,Mar,Tue,morning,MED,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Astoria
60,20,13,202303,Mar,Tue,morning,HIGH,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
63.75,15,10,202303,Mar,Tue,morning,Very high,Coffee,Barista Espresso,Latte Rg,Astoria
